map_id,case_id,run_status,case_status,param_x_name,param_x_value,param_y_name,param_y_value,partition_index,partition_count,total_mass_lost_Mmars,mass_per_r2,s_min_effective,s_min_config,s_min_effective_gt_config,beta_at_smin,beta_threshold,s_blow_m,rho_used,Q_pr_used,T_M_used,outdir,message
1b,rRM_6.0__TM_4.85e+3,success,failed,r_RM,6.0,T_M,4850.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0009357578500902606,0.5,1.6843641301624693e-05,2500.0,1.0,4850.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_4.85e+3/out,
1b,rRM_6.0__TM_4.9e+3,success,failed,r_RM,6.0,T_M,4900.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0009749466353322235,0.5,1.7549039435980026e-05,2500.0,1.0,4900.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_4.9e+3/out,
1b,rRM_6.0__TM_4.95e+3,success,failed,r_RM,6.0,T_M,4950.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0010153536174352107,0.5,1.8276365113833792e-05,2500.0,1.0,4950.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_4.95e+3/out,
1b,rRM_6.0__TM_5e+3,success,failed,r_RM,6.0,T_M,5000.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0010570037839686744,0.5,1.9026068111436142e-05,2500.0,1.0,5000.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5e+3/out,
1b,rRM_6.0__TM_5.05e+3,success,failed,r_RM,6.0,T_M,5050.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0010999223761829762,0.5,1.9798602771293574e-05,2500.0,1.0,5050.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.05e+3/out,
1b,rRM_6.0__TM_5.1e+3,success,failed,r_RM,6.0,T_M,5100.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0011441348890093854,0.5,2.059442800216894e-05,2500.0,1.0,5100.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.1e+3/out,
1b,rRM_6.0__TM_5.15e+3,success,failed,r_RM,6.0,T_M,5150.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0011896670710600799,0.5,2.141400727908144e-05,2500.0,1.0,5150.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.15e+3/out,
1b,rRM_6.0__TM_5.2e+3,success,failed,r_RM,6.0,T_M,5200.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0012365449246281442,0.5,2.22578086433066e-05,2500.0,1.0,5200.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.2e+3/out,
1b,rRM_6.0__TM_5.25e+3,success,failed,r_RM,6.0,T_M,5250.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0012847947056875736,0.5,2.3126304702376325e-05,2500.0,1.0,5250.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.25e+3/out,
1b,rRM_6.0__TM_5.3e+3,success,failed,r_RM,6.0,T_M,5300.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0013344429238932689,0.5,2.401997263007884e-05,2500.0,1.0,5300.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.3e+3/out,
1b,rRM_6.0__TM_5.35e+3,success,failed,r_RM,6.0,T_M,5350.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.00138551634258104,0.5,2.4939294166458722e-05,2500.0,1.0,5350.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.35e+3/out,
1b,rRM_6.0__TM_5.4e+3,success,failed,r_RM,6.0,T_M,5400.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0014380419787676062,0.5,2.5884755617816914e-05,2500.0,1.0,5400.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.4e+3/out,
1b,rRM_6.0__TM_5.45e+3,success,failed,r_RM,6.0,T_M,5450.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0014920471031505936,0.5,2.6856847856710687e-05,2500.0,1.0,5450.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.45e+3/out,
1b,rRM_6.0__TM_5.5e+3,success,failed,r_RM,6.0,T_M,5500.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0015475592401085364,0.5,2.7856066321953655e-05,2500.0,1.0,5500.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.5e+3/out,
1b,rRM_6.0__TM_5.55e+3,success,failed,r_RM,6.0,T_M,5550.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0016046061677008768,0.5,2.8882911018615786e-05,2500.0,1.0,5550.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.55e+3/out,
1b,rRM_6.0__TM_5.6e+3,success,failed,r_RM,6.0,T_M,5600.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0016632159176679664,0.5,2.99378865180234e-05,2500.0,1.0,5600.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.6e+3/out,
1b,rRM_6.0__TM_5.65e+3,success,failed,r_RM,6.0,T_M,5650.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0017234167754310646,0.5,3.1021501957759165e-05,2500.0,1.0,5650.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.65e+3/out,
1b,rRM_6.0__TM_5.7e+3,success,failed,r_RM,6.0,T_M,5700.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0017852372800923374,0.5,3.213427104166208e-05,2500.0,1.0,5700.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.7e+3/out,
1b,rRM_6.0__TM_5.75e+3,success,failed,r_RM,6.0,T_M,5750.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.001848706224434861,0.5,3.32767120398275e-05,2500.0,1.0,5750.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.75e+3/out,
1b,rRM_6.0__TM_5.8e+3,success,failed,r_RM,6.0,T_M,5800.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0019138526549226187,0.5,3.444934778860714e-05,2500.0,1.0,5800.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.8e+3/out,
1b,rRM_6.0__TM_5.85e+3,success,failed,r_RM,6.0,T_M,5850.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.001980705871700502,0.5,3.5652705690609034e-05,2500.0,1.0,5850.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.85e+3/out,
1b,rRM_6.0__TM_5.9e+3,success,failed,r_RM,6.0,T_M,5900.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.0020492954285943102,0.5,3.688731771469759e-05,2500.0,1.0,5900.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.9e+3/out,
1b,rRM_6.0__TM_5.95e+3,success,failed,r_RM,6.0,T_M,5950.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.002119651133110752,0.5,3.815372039599354e-05,2500.0,1.0,5950.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_5.95e+3/out,
1b,rRM_6.0__TM_6e+3,success,failed,r_RM,6.0,T_M,6000.0,1,1,6.3640264061225145e-12,,0.009000000000000001,1e-07,True,0.002191803046437443,0.5,3.9452454835873976e-05,2500.0,1.0,6000.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.0__TM_6e+3/out,
1b,rRM_6.1__TM_1e+3,success,blowout,r_RM,6.1,T_M,1000.0,1,1,6.53673664748211e-12,1.7567150356038999e-13,3.0441708978297824e-08,1e-07,False,0.5,0.5,3.0441708978297824e-08,2500.0,1.0,1000.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1e+3/out,
1b,rRM_6.1__TM_1.05e+3,success,blowout,r_RM,6.1,T_M,1050.0,1,1,6.5434104818924495e-12,1.7585085949724403e-13,3.700208752380211e-08,1e-07,False,0.5,0.5,3.700208752380211e-08,2500.0,1.0,1050.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.05e+3/out,
1b,rRM_6.1__TM_1.1e+3,success,blowout,r_RM,6.1,T_M,1100.0,1,1,6.548760217342431e-12,1.759946309417477e-13,4.456970611512584e-08,1e-07,False,0.5,0.5,4.456970611512584e-08,2500.0,1.0,1100.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.1e+3/out,
1b,rRM_6.1__TM_1.15e+3,success,blowout,r_RM,6.1,T_M,1150.0,1,1,6.555728951336115e-12,1.761819121563052e-13,5.324273926372401e-08,1e-07,False,0.5,0.5,5.324273926372401e-08,2500.0,1.0,1150.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.15e+3/out,
1b,rRM_6.1__TM_1.2e+3,success,blowout,r_RM,6.1,T_M,1200.0,1,1,6.558821735120984e-12,1.7626502916207968e-13,6.312392773739837e-08,1e-07,False,0.5,0.5,6.312392773739837e-08,2500.0,1.0,1200.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.2e+3/out,
1b,rRM_6.1__TM_1.25e+3,success,blowout,r_RM,6.1,T_M,1250.0,1,1,6.561373619892692e-12,1.7633360977943276e-13,7.432057856029743e-08,1e-07,False,0.5,0.5,7.432057856029743e-08,2500.0,1.0,1250.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.25e+3/out,
1b,rRM_6.1__TM_1.3e+3,success,failed,r_RM,6.1,T_M,1300.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,4.8302536118286885e-06,0.5,8.69445650129164e-08,2500.0,1.0,1300.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.3e+3/out,
1b,rRM_6.1__TM_1.35e+3,success,failed,r_RM,6.1,T_M,1350.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,5.617351479560962e-06,0.5,1.0111232663209732e-07,2500.0,1.0,1350.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.35e+3/out,
1b,rRM_6.1__TM_1.4e+3,success,failed,r_RM,6.1,T_M,1400.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,6.496937178390494e-06,0.5,1.1694486921102891e-07,2500.0,1.0,1400.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.4e+3/out,
1b,rRM_6.1__TM_1.45e+3,success,failed,r_RM,6.1,T_M,1450.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,7.475986933291479e-06,0.5,1.3456776479924664e-07,2500.0,1.0,1450.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.45e+3/out,
1b,rRM_6.1__TM_1.5e+3,success,failed,r_RM,6.1,T_M,1500.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,8.561730650146261e-06,0.5,1.5411115170263272e-07,2500.0,1.0,1500.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.5e+3/out,
1b,rRM_6.1__TM_1.55e+3,success,failed,r_RM,6.1,T_M,1550.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,9.76165191574534e-06,0.5,1.7570973448341615e-07,2500.0,1.0,1550.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.55e+3/out,
1b,rRM_6.1__TM_1.6e+3,success,failed,r_RM,6.1,T_M,1600.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.1083487997787367e-05,0.5,1.9950278396017264e-07,2500.0,1.0,1600.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.6e+3/out,
1b,rRM_6.1__TM_1.65e+3,success,failed,r_RM,6.1,T_M,1650.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.2535229844879143e-05,0.5,2.256341372078246e-07,2500.0,1.0,1650.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.65e+3/out,
1b,rRM_6.1__TM_1.7e+3,success,failed,r_RM,6.1,T_M,1700.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.4125122086535623e-05,0.5,2.5425219755764125e-07,2500.0,1.0,1700.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.7e+3/out,
1b,rRM_6.1__TM_1.75e+3,success,failed,r_RM,6.1,T_M,1750.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.5861663033179917e-05,0.5,2.8550993459723853e-07,2500.0,1.0,1750.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.75e+3/out,
1b,rRM_6.1__TM_1.8e+3,success,failed,r_RM,6.1,T_M,1800.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.7753604676143288e-05,0.5,3.195648841705792e-07,2500.0,1.0,1800.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.8e+3/out,
1b,rRM_6.1__TM_1.85e+3,success,failed,r_RM,6.1,T_M,1850.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,1.9809952687665145e-05,0.5,3.565791483779727e-07,2500.0,1.0,1850.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.85e+3/out,
1b,rRM_6.1__TM_1.9e+3,success,failed,r_RM,6.1,T_M,1900.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,2.2039966420893056e-05,0.5,3.9671939557607505e-07,2500.0,1.0,1900.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.9e+3/out,
1b,rRM_6.1__TM_1.95e+3,success,failed,r_RM,6.1,T_M,1950.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,2.4453158909882738e-05,0.5,4.4015686037788933e-07,2500.0,1.0,1950.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_1.95e+3/out,
1b,rRM_6.1__TM_2e+3,success,failed,r_RM,6.1,T_M,2000.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2e+3/out,
1b,rRM_6.1__TM_2.05e+3,success,failed,r_RM,6.1,T_M,2050.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,2.986840069591105e-05,0.5,5.37631212526399e-07,2500.0,1.0,2050.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.05e+3/out,
1b,rRM_6.1__TM_2.1e+3,success,failed,r_RM,6.1,T_M,2100.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,3.2890744465601875e-05,0.5,5.920334003808338e-07,2500.0,1.0,2100.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.1e+3/out,
1b,rRM_6.1__TM_2.15e+3,success,failed,r_RM,6.1,T_M,2150.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,3.613685593635888e-05,0.5,6.504634068544598e-07,2500.0,1.0,2150.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.15e+3/out,
1b,rRM_6.1__TM_2.2e+3,success,failed,r_RM,6.1,T_M,2200.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,3.961751654677852e-05,0.5,7.131152978420134e-07,2500.0,1.0,2200.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.2e+3/out,
1b,rRM_6.1__TM_2.25e+3,success,failed,r_RM,6.1,T_M,2250.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,4.334376141636545e-05,0.5,7.801877054945781e-07,2500.0,1.0,2250.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.25e+3/out,
1b,rRM_6.1__TM_2.3e+3,success,failed,r_RM,6.1,T_M,2300.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,4.7326879345532446e-05,0.5,8.518838282195841e-07,2500.0,1.0,2300.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.3e+3/out,
1b,rRM_6.1__TM_2.35e+3,success,failed,r_RM,6.1,T_M,2350.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,5.157841281560044e-05,0.5,9.284114306808082e-07,2500.0,1.0,2350.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.35e+3/out,
1b,rRM_6.1__TM_2.4e+3,success,failed,r_RM,6.1,T_M,2400.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,5.611015798879854e-05,0.5,1.0099828437983739e-06,2500.0,1.0,2400.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.4e+3/out,
1b,rRM_6.1__TM_2.45e+3,success,failed,r_RM,6.1,T_M,2450.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,6.093416470826397e-05,0.5,1.0968149647487516e-06,2500.0,1.0,2450.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.45e+3/out,
1b,rRM_6.1__TM_2.5e+3,success,failed,r_RM,6.1,T_M,2500.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,6.606273649804215e-05,0.5,1.1891292569647589e-06,2500.0,1.0,2500.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.5e+3/out,
1b,rRM_6.1__TM_2.55e+3,success,failed,r_RM,6.1,T_M,2550.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,7.150843056308659e-05,0.5,1.2871517501355588e-06,2500.0,1.0,2550.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.55e+3/out,
1b,rRM_6.1__TM_2.6e+3,success,failed,r_RM,6.1,T_M,2600.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,7.728405778925902e-05,0.5,1.3911130402066625e-06,2500.0,1.0,2600.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.6e+3/out,
1b,rRM_6.1__TM_2.65e+3,success,failed,r_RM,6.1,T_M,2650.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,8.34026827433293e-05,0.5,1.5012482893799276e-06,2500.0,1.0,2650.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.65e+3/out,
1b,rRM_6.1__TM_2.7e+3,success,failed,r_RM,6.1,T_M,2700.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,8.987762367297539e-05,0.5,1.6177972261135571e-06,2500.0,1.0,2700.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.7e+3/out,
1b,rRM_6.1__TM_2.75e+3,success,failed,r_RM,6.1,T_M,2750.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,9.672245250678352e-05,0.5,1.7410041451221034e-06,2500.0,1.0,2750.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.75e+3/out,
1b,rRM_6.1__TM_2.8e+3,success,failed,r_RM,6.1,T_M,2800.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0001039509948542479,0.5,1.8711179073764625e-06,2500.0,1.0,2800.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.8e+3/out,
1b,rRM_6.1__TM_2.85e+3,success,failed,r_RM,6.1,T_M,2850.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00011157733000577109,0.5,2.00839194010388e-06,2500.0,1.0,2850.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.85e+3/out,
1b,rRM_6.1__TM_2.9e+3,success,failed,r_RM,6.1,T_M,2900.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00011961579093266367,0.5,2.1530842367879462e-06,2500.0,1.0,2900.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.9e+3/out,
1b,rRM_6.1__TM_2.95e+3,success,failed,r_RM,6.1,T_M,2950.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0001280809642871444,0.5,2.3054573571685994e-06,2500.0,1.0,2950.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_2.95e+3/out,
1b,rRM_6.1__TM_3e+3,success,failed,r_RM,6.1,T_M,3000.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00013698769040234018,0.5,2.4657784272421235e-06,2500.0,1.0,3000.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3e+3/out,
1b,rRM_6.1__TM_3.05e+3,success,failed,r_RM,6.1,T_M,3050.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00014635106329228615,0.5,2.634319139261151e-06,2500.0,1.0,3050.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.05e+3/out,
1b,rRM_6.1__TM_3.1e+3,success,failed,r_RM,6.1,T_M,3100.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00015618643065192544,0.5,2.8113557517346583e-06,2500.0,1.0,3100.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.1e+3/out,
1b,rRM_6.1__TM_3.15e+3,success,failed,r_RM,6.1,T_M,3150.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0001665093938571095,0.5,2.9971690894279717e-06,2500.0,1.0,3150.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.15e+3/out,
1b,rRM_6.1__TM_3.2e+3,success,failed,r_RM,6.1,T_M,3200.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00017733580796459788,0.5,3.192044543362762e-06,2500.0,1.0,3200.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.2e+3/out,
1b,rRM_6.1__TM_3.25e+3,success,failed,r_RM,6.1,T_M,3250.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00018868178171205818,0.5,3.3962720708170477e-06,2500.0,1.0,3250.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.25e+3/out,
1b,rRM_6.1__TM_3.3e+3,success,failed,r_RM,6.1,T_M,3300.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0002005636775180663,0.5,3.6101461953251937e-06,2500.0,1.0,3300.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.3e+3/out,
1b,rRM_6.1__TM_3.35e+3,success,failed,r_RM,6.1,T_M,3350.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00021299811148210618,0.5,3.833966006677912e-06,2500.0,1.0,3350.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.35e+3/out,
1b,rRM_6.1__TM_3.4e+3,success,failed,r_RM,6.1,T_M,3400.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00022600195338456997,0.5,4.06803516092226e-06,2500.0,1.0,3400.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.4e+3/out,
1b,rRM_6.1__TM_3.45e+3,success,failed,r_RM,6.1,T_M,3450.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.000239592326686758,0.5,4.312661880361645e-06,2500.0,1.0,3450.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.45e+3/out,
1b,rRM_6.1__TM_3.5e+3,success,failed,r_RM,6.1,T_M,3500.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00025378660853087867,0.5,4.5681589535558165e-06,2500.0,1.0,3500.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.5e+3/out,
1b,rRM_6.1__TM_3.55e+3,success,failed,r_RM,6.1,T_M,3550.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00026860242974004867,0.5,4.834843735320876e-06,2500.0,1.0,3550.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.55e+3/out,
1b,rRM_6.1__TM_3.6e+3,success,failed,r_RM,6.1,T_M,3600.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0002840576748182926,0.5,5.1130381467292675e-06,2500.0,1.0,3600.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.6e+3/out,
1b,rRM_6.1__TM_3.65e+3,success,failed,r_RM,6.1,T_M,3650.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0003001704819505435,0.5,5.403068675109783e-06,2500.0,1.0,3650.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.65e+3/out,
1b,rRM_6.1__TM_3.7e+3,success,failed,r_RM,6.1,T_M,3700.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0003169592430026423,0.5,5.705266374047563e-06,2500.0,1.0,3700.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.7e+3/out,
1b,rRM_6.1__TM_3.75e+3,success,failed,r_RM,6.1,T_M,3750.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0003344426035213384,0.5,6.019966863384092e-06,2500.0,1.0,3750.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.75e+3/out,
1b,rRM_6.1__TM_3.8e+3,success,failed,r_RM,6.1,T_M,3800.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.0003526394627342889,0.5,6.347510329217201e-06,2500.0,1.0,3800.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.8e+3/out,
1b,rRM_6.1__TM_3.85e+3,success,failed,r_RM,6.1,T_M,3850.0,1,1,6.577259050927437e-12,,0.009000000000000001,1e-07,True,0.00037156897355005954,0.5,6.6882415239010725e-06,2500.0,1.0,3850.0,/Users/daichi/marsshearingsheet/sweeps/map1b/map1b/rRM_6.1__TM_3.85e+3/out,
